project,full_url,pr_number,commit_sha,author,language,system_loc,cloned_loc,clone_density
flexile,https://github.com/antiwork/flexile,381,2be4411ad79e3d950c7fc500b6b3ef13bebab348,agent,rb,54527,481,0.88
flexile,https://github.com/antiwork/flexile,382,e1645a17f145aaf214f97fa6ed52a98d2d279540,agent,rb,54527,481,0.88
flexile,https://github.com/antiwork/flexile,383,07ffdb1df194a3296ddf10a0669636dfb86f2d20,agent,rb,54528,481,0.88
flexile,https://github.com/antiwork/flexile,385,77d8deb42855dfb9d9bab33026491b634283e607,agent,rb,54528,481,0.88
flexile,https://github.com/antiwork/flexile,387,50bbaae55f8a3f1ba2535a4801fc2cebcb11a541,agent,rb,54528,481,0.88
flexile,https://github.com/antiwork/flexile,388,bc723916928370c4b309777a1f451c0736edc65b,human,rb,54693,481,0.88
flexile,https://github.com/antiwork/flexile,389,9bc4734f1eb598be528562e6579b640e50a5de89,agent,rb,54535,481,0.88
flexile,https://github.com/antiwork/flexile,390,cbe51af8df00d2bae0c8995272ad45b8ea3c77ab,agent,rb,54528,481,0.88
flexile,https://github.com/antiwork/flexile,392,8e4fe56a4c44c019532293a1cf7e78c28932e634,agent,rb,54528,481,0.88
flexile,https://github.com/antiwork/flexile,399,0b412dd045e29e1a4589e08bf2cfa4b9919da73d,human,rb,54067,481,0.89
flexile,https://github.com/antiwork/flexile,402,458fe5471556e8ed0922172bd9a7ffcac5a6f927,human,rb,54244,481,0.89
flexile,https://github.com/antiwork/flexile,402,458fe5471556e8ed0922172bd9a7ffcac5a6f927,agent,rb,54244,481,0.89
flexile,https://github.com/antiwork/flexile,403,a841837be9218d68028671e9b368e313093dc54e,human,rb,54242,481,0.89
flexile,https://github.com/antiwork/flexile,403,a841837be9218d68028671e9b368e313093dc54e,agent,rb,54242,481,0.89
flexile,https://github.com/antiwork/flexile,404,8679f4334ab4d1db4504f333d11de0113768f833,human,rb,54248,481,0.89
flexile,https://github.com/antiwork/flexile,414,f22b7ca8f0401f870cca2d2d08a582a98e8b6232,human,rb,54095,481,0.89
flexile,https://github.com/antiwork/flexile,414,f22b7ca8f0401f870cca2d2d08a582a98e8b6232,agent,rb,54095,481,0.89
flexile,https://github.com/antiwork/flexile,424,676b5be3548888bade123660fa1ec86902a536f1,agent,rb,53790,481,0.89
flexile,https://github.com/antiwork/flexile,426,a588fdbce1f60471b1b775c5fb7961a74a094bf0,agent,rb,53790,481,0.89
flexile,https://github.com/antiwork/flexile,431,3487afd741ffc27250946e147559a3d70e092dd6,agent,rb,54276,489,0.9
flexile,https://github.com/antiwork/flexile,432,d928703088b59db8144f22dc9630b62bfad3ac26,agent,rb,53607,481,0.9
flexile,https://github.com/antiwork/flexile,433,d905477f921d45385a7dbdfbd0faf06c836fc412,agent,rb,53607,481,0.9
flexile,https://github.com/antiwork/flexile,434,a1af2733520603430744d66a62dd7729dd1a0158,agent,rb,53790,481,0.89
flexile,https://github.com/antiwork/flexile,436,9fae32d5ff571a7ec2265b094194d7056edf4b27,agent,rb,53790,481,0.89
flexile,https://github.com/antiwork/flexile,437,eac850946318e5544a76b993cb293173f40d2b5c,agent,rb,53790,481,0.89
flexile,https://github.com/antiwork/flexile,438,68328894a27b307eabcb995a665adddd22c16b5f,agent,rb,53790,481,0.89
flexile,https://github.com/antiwork/flexile,440,70b5a898029cb66bc12e0ead627d152a728f6a06,agent,rb,54276,489,0.9
flexile,https://github.com/antiwork/flexile,441,4b153b72b5bd6e85ea903c5c865c3e44382663a4,agent,rb,53792,481,0.89
flexile,https://github.com/antiwork/flexile,442,2fa79e1fd0102d438697c6bf775d43a11481cfe1,agent,rb,53792,481,0.89
flexile,https://github.com/antiwork/flexile,446,8e6e5cc6e9c89b7448caf9d5ce90c7bc12da1c22,agent,rb,53607,481,0.9
flexile,https://github.com/antiwork/flexile,447,24e6ddc4e5261d25a06c9a657a34b6c3b9c1e092,agent,rb,53607,481,0.9
flexile,https://github.com/antiwork/flexile,476,934af3d8757a1dc7c5600d759b535b0eb18e0758,agent,rb,53988,481,0.89
flexile,https://github.com/antiwork/flexile,481,01aedb6209f3ebe48cee87872da891763201a450,agent,rb,53546,473,0.88
flexile,https://github.com/antiwork/flexile,490,cccd2763544e96e6ee3d4da0fc72091e023a0711,agent,rb,54276,489,0.9
flexile,https://github.com/antiwork/flexile,520,5ca165b6b218e4a1d4a765bd12c13c779fee5ec8,agent,rb,54355,489,0.9
flexile,https://github.com/antiwork/flexile,544,77883aeb9b9194d318b327b586f6a46650fb70d4,agent,rb,54355,489,0.9
flexile,https://github.com/antiwork/flexile,563,ae8a9c54c08c99cdc69b48b835fb828b5de5716e,agent,rb,54350,489,0.9
flexile,https://github.com/antiwork/flexile,582,518feafceeb18570a1338bf799f378da09b9bd17,agent,rb,54508,489,0.9
flexile,https://github.com/antiwork/flexile,589,bec86d0ded3765aecb9453191aa0f2c1634cbeb6,agent,rb,54452,489,0.9
flexile,https://github.com/antiwork/flexile,590,e9444d291356e66783ef8dfffd68e354da061290,agent,rb,54394,489,0.9
flexile,https://github.com/antiwork/flexile,608,9c6022e512e373ee0e57f287e656c91351c6cd6b,agent,rb,53871,489,0.91
flexile,https://github.com/antiwork/flexile,614,0ba1ee571333082e7b557f74a9d3a91dd18bda24,agent,rb,53973,489,0.91
flexile,https://github.com/antiwork/flexile,615,9f3de9a7211a7922bc7dbdbf1e16f85cfd021db2,agent,rb,53983,489,0.91
flexile,https://github.com/antiwork/flexile,622,6fe355dd79a7c20c5b3fc4979dac692b56079cb2,agent,rb,53973,489,0.91
flexile,https://github.com/antiwork/flexile,626,6bfe55fcb2416926630f2b98cee190a43df13dfb,agent,rb,53973,489,0.91
flexile,https://github.com/antiwork/flexile,631,98219cc88835ed2ba7b2ea7fd04a103a995a0cb7,agent,rb,53962,489,0.91
flexile,https://github.com/antiwork/flexile,632,2e5b2758553876ba55e92584d442ac16b74d10d3,agent,rb,53546,473,0.88
flexile,https://github.com/antiwork/flexile,633,4fc30051b6f8ab98ec597455fe89cc4a5388cc50,agent,rb,53962,489,0.91
flexile,https://github.com/antiwork/flexile,634,d0466b4cbf03b5a563045321b109332c224bc6e5,agent,rb,53962,489,0.91
flexile,https://github.com/antiwork/flexile,635,8171f7047ce2e31ba7f722c599ef8afa6139d722,agent,rb,53546,473,0.88
flexile,https://github.com/antiwork/flexile,650,46bc85cd4b556c2cea27050c6b4b5fed0d248087,agent,rb,53998,489,0.91
flexile,https://github.com/antiwork/flexile,652,ca376ba4ea0f417c383b931225d3a0ed44e5d3c2,agent,rb,53764,489,0.91
flexile,https://github.com/antiwork/flexile,654,c52c64185b59c5d8b1024ad576c369717ea4f84f,agent,rb,53546,473,0.88
flexile,https://github.com/antiwork/flexile,661,cec4ad9772451f85b1608c00b856650ee758e145,agent,rb,53546,473,0.88
flexile,https://github.com/antiwork/flexile,663,a522af88019f05e2ff675478bf91e0b5f9873b10,agent,rb,53135,481,0.91
flexile,https://github.com/antiwork/flexile,664,4ef5fe841afa64d52ebe183e8e63701662d2f92e,agent,rb,53295,484,0.91
flexile,https://github.com/antiwork/flexile,669,159ef9ea52df15ed0b4b4338e758d173143ec14e,agent,rb,53135,481,0.91
flexile,https://github.com/antiwork/flexile,670,a006a76b3c7a95d1d368d7899678f1ee41c7cfec,agent,rb,53135,481,0.91
flexile,https://github.com/antiwork/flexile,680,1694c033cbdec783a818f981f3f02ae8aa7ac618,agent,rb,53457,481,0.9
flexile,https://github.com/antiwork/flexile,1510,eac604f9aa6db75f4004160d011681ecdba7fd0c,human,rb,51722,967,1.87
